CUSTOMERID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,SEGMENT
15234,277,1,197.00,1,4,5,145,"LOYAL CUSTOMER"
12586,18,1,196.94,4,5,5,455,CHAMPIONS
13436,2,1,196.89,5,5,5,555,CHAMPIONS
15746,135,1,196.88,2,5,5,255,"LOYAL CUSTOMER"
13978,15,2,196.79,4,4,5,445,CHAMPIONS
17660,142,1,196.00,2,5,5,255,"LOYAL CUSTOMER"
16112,144,4,195.74,2,2,5,225,"AT RISK"
13792,67,2,195.55,3,3,5,335,OTHERS
17010,19,1,195.36,4,5,5,455,CHAMPIONS
14666,25,1,195.25,4,5,5,455,CHAMPIONS
15612,37,2,195.15,3,3,5,335,OTHERS
14100,138,1,194.90,2,5,5,255,"LOYAL CUSTOMER"
16887,36,1,194.88,3,5,5,355,"LOYAL CUSTOMER"
14087,3,1,194.42,5,5,5,555,CHAMPIONS
17475,80,1,194.37,2,5,5,255,"LOYAL CUSTOMER"
15683,118,1,193.75,2,5,5,255,"LOYAL CUSTOMER"
15198,93,2,193.64,2,3,5,235,OTHERS
17343,356,1,193.64,1,4,5,145,"LOYAL CUSTOMER"
16847,44,1,193.44,3,5,5,355,"LOYAL CUSTOMER"
17608,34,2,193.42,3,3,5,335,OTHERS
14806,76,1,193.39,2,5,5,255,"LOYAL CUSTOMER"
14801,62,1,193.14,3,5,5,355,"LOYAL CUSTOMER"
13568,174,1,192.85,2,5,5,255,"LOYAL CUSTOMER"
12522,40,2,192.72,3,3,5,335,OTHERS
14768,18,2,192.60,4,4,5,445,CHAMPIONS
12791,374,1,192.60,1,4,5,145,"LOYAL CUSTOMER"
15909,174,1,191.94,2,5,5,255,"LOYAL CUSTOMER"
17904,22,1,191.67,4,5,5,455,CHAMPIONS
14966,15,1,191.32,4,5,5,455,CHAMPIONS
15692,29,1,191.04,4,5,5,455,CHAMPIONS
17233,36,1,190.88,3,5,5,355,"LOYAL CUSTOMER"
13033,358,1,190.55,1,4,5,145,"LOYAL CUSTOMER"
15412,172,1,190.53,2,5,5,255,"LOYAL CUSTOMER"
13972,71,2,190.25,3,3,5,335,OTHERS
17885,13,1,190.19,5,5,5,555,CHAMPIONS
12361,288,1,189.90,1,4,5,145,"LOYAL CUSTOMER"
13826,177,1,189.50,2,5,5,255,"LOYAL CUSTOMER"
13663,180,1,189.47,1,4,5,145,"LOYAL CUSTOMER"
18045,46,1,189.40,3,5,5,355,"LOYAL CUSTOMER"
16448,199,1,188.89,1,4,5,145,"LOYAL CUSTOMER"
14697,219,2,188.61,1,3,5,135,OTHERS
12893,31,1,188.14,4,5,5,455,CHAMPIONS
17781,160,2,188.02,2,3,5,235,OTHERS
14722,148,1,187.92,2,5,5,255,"LOYAL CUSTOMER"
17279,58,1,187.83,3,5,5,355,"LOYAL CUSTOMER"
18013,156,2,187.29,2,3,5,235,OTHERS
17440,157,3,186.42,2,2,5,225,"AT RISK"
13672,302,2,186.39,1,3,5,135,OTHERS
14551,19,2,186.23,4,4,5,445,CHAMPIONS
15567,19,1,186.01,4,5,5,455,CHAMPIONS
12641,116,1,185.90,2,5,5,255,"LOYAL CUSTOMER"
17574,243,1,185.65,1,4,5,145,"LOYAL CUSTOMER"
14199,219,1,185.40,1,4,5,145,"LOYAL CUSTOMER"
16097,241,1,185.05,1,4,5,145,"LOYAL CUSTOMER"
13482,233,1,184.64,1,4,5,145,"LOYAL CUSTOMER"
17680,24,1,184.40,4,5,5,455,CHAMPIONS
16433,29,1,184.26,4,5,5,455,CHAMPIONS
15124,23,2,184.19,4,4,5,445,CHAMPIONS
14326,243,1,183.85,1,4,5,145,"LOYAL CUSTOMER"
16680,44,1,183.70,3,5,5,355,"LOYAL CUSTOMER"
14059,267,1,183.60,1,4,5,145,"LOYAL CUSTOMER"
13460,30,2,183.44,4,3,5,435,"POTENTIAL LOYALISTS"
13059,250,1,183.40,1,4,5,145,"LOYAL CUSTOMER"
17772,11,2,182.77,5,4,5,545,CHAMPIONS
14082,365,1,182.25,1,4,5,145,"LOYAL CUSTOMER"
18119,368,1,181.12,1,4,5,145,"LOYAL CUSTOMER"
16594,76,1,181.09,2,5,5,255,"LOYAL CUSTOMER"
15886,61,1,181.09,3,5,5,355,"LOYAL CUSTOMER"
15945,366,1,181.00,1,4,5,145,"LOYAL CUSTOMER"
15292,202,1,180.94,1,4,5,145,"LOYAL CUSTOMER"
16835,129,2,180.85,2,3,5,235,OTHERS
18280,278,1,180.60,1,4,5,145,"LOYAL CUSTOMER"
13710,32,1,180.48,4,5,5,455,CHAMPIONS
15041,171,1,180.35,2,5,5,255,"LOYAL CUSTOMER"
13598,48,1,180.17,3,5,5,355,"LOYAL CUSTOMER"
12622,233,1,180.10,1,4,5,145,"LOYAL CUSTOMER"
18147,46,2,179.34,3,3,5,335,OTHERS
15895,150,1,179.17,2,5,5,255,"LOYAL CUSTOMER"
15454,363,1,179.10,1,4,5,145,"LOYAL CUSTOMER"
16990,219,1,179.00,1,4,5,145,"LOYAL CUSTOMER"
14705,199,1,179.00,1,4,5,145,"LOYAL CUSTOMER"
15139,240,2,178.96,1,3,5,135,OTHERS
16620,4,2,178.96,5,4,5,545,CHAMPIONS
15262,324,1,178.95,1,4,5,145,"LOYAL CUSTOMER"
13778,104,1,178.70,2,5,5,255,"LOYAL CUSTOMER"
17879,174,1,178.52,2,5,5,255,"LOYAL CUSTOMER"
17253,19,1,178.26,4,5,5,455,CHAMPIONS
17356,312,1,178.22,1,4,5,145,"LOYAL CUSTOMER"
18282,8,2,178.05,5,4,5,545,CHAMPIONS
16403,313,1,177.50,1,4,5,145,"LOYAL CUSTOMER"
13618,174,1,177.34,2,5,5,255,"LOYAL CUSTOMER"
12618,22,1,177.31,4,5,5,455,CHAMPIONS
13072,267,1,177.15,1,4,5,145,"LOYAL CUSTOMER"
12923,65,1,176.97,3,5,5,355,"LOYAL CUSTOMER"
17947,38,1,176.68,3,5,5,355,"LOYAL CUSTOMER"
14287,9,3,176.63,5,3,5,535,"POTENTIAL LOYALISTS"
12509,285,1,176.50,1,4,5,145,"LOYAL CUSTOMER"
18274,31,1,175.92,4,5,5,455,CHAMPIONS
17582,237,1,175.27,1,4,5,145,"LOYAL CUSTOMER"
16144,247,1,175.20,1,4,5,145,"LOYAL CUSTOMER"
17331,124,1,175.20,2,5,5,255,"LOYAL CUSTOMER"
18010,257,1,174.80,1,4,5,145,"LOYAL CUSTOMER"
14355,366,1,174.40,1,4,5,145,"LOYAL CUSTOMER"
14518,65,1,174.37,3,5,5,355,"LOYAL CUSTOMER"
13560,8,1,174.37,5,5,5,555,CHAMPIONS
15335,54,1,173.97,3,5,5,355,"LOYAL CUSTOMER"
18278,74,1,173.90,2,5,5,255,"LOYAL CUSTOMER"
16861,60,2,173.76,3,3,5,335,OTHERS
14798,53,3,173.74,3,2,5,325,OTHERS
16565,365,1,173.70,1,4,5,145,"LOYAL CUSTOMER"
12441,367,1,173.55,1,4,5,145,"LOYAL CUSTOMER"
15565,51,2,173.16,3,3,5,335,OTHERS
15670,297,1,173.05,1,4,5,145,"LOYAL CUSTOMER"
14693,265,1,172.90,1,4,5,145,"LOYAL CUSTOMER"
18048,204,2,172.29,1,3,5,135,OTHERS
13922,352,1,172.25,1,4,5,145,"LOYAL CUSTOMER"
13690,60,1,172.25,3,5,5,355,"LOYAL CUSTOMER"
12442,4,1,172.06,5,5,5,555,CHAMPIONS
14536,260,1,171.80,1,4,5,145,"LOYAL CUSTOMER"
16773,58,1,171.59,3,5,5,355,"LOYAL CUSTOMER"
17245,205,1,171.45,1,4,5,145,"LOYAL CUSTOMER"
15432,24,1,171.19,4,5,5,455,CHAMPIONS
17542,270,1,170.75,1,4,5,145,"LOYAL CUSTOMER"
14860,20,1,170.32,4,5,5,455,CHAMPIONS
18058,10,1,170.16,5,5,5,555,CHAMPIONS
15016,173,1,170.04,2,5,5,255,"LOYAL CUSTOMER"
16921,62,1,169.79,3,5,5,355,"LOYAL CUSTOMER"
13962,22,2,169.55,4,4,5,445,CHAMPIONS
14218,43,1,169.48,3,5,5,355,"LOYAL CUSTOMER"
18004,363,1,169.47,1,4,5,145,"LOYAL CUSTOMER"
12367,5,1,168.90,5,5,5,555,CHAMPIONS
14578,4,1,168.63,5,5,5,555,CHAMPIONS
18269,367,1,168.60,1,4,5,145,"LOYAL CUSTOMER"
17367,239,1,168.40,1,4,5,145,"LOYAL CUSTOMER"
18099,128,1,168.31,2,5,5,255,"LOYAL CUSTOMER"
15888,81,1,168.31,2,5,5,255,"LOYAL CUSTOMER"
16282,340,1,168.30,1,4,5,145,"LOYAL CUSTOMER"
17737,10,2,168.24,5,4,5,545,CHAMPIONS
15986,31,1,168.12,4,5,5,455,CHAMPIONS
15374,129,1,168.00,2,5,5,255,"LOYAL CUSTOMER"
12551,358,1,168.00,1,4,5,145,"LOYAL CUSTOMER"
18088,62,1,167.67,3,5,5,355,"LOYAL CUSTOMER"
17561,20,1,167.62,4,5,5,455,CHAMPIONS
16952,110,2,167.61,2,3,5,235,OTHERS
15920,155,4,167.50,2,2,5,225,"AT RISK"
16405,303,2,167.25,1,3,5,135,OTHERS
18014,29,1,166.42,4,5,5,455,CHAMPIONS
14295,41,1,166.20,3,5,5,355,"LOYAL CUSTOMER"
17650,22,1,166.08,4,5,5,455,CHAMPIONS
12817,282,1,166.04,1,4,5,145,"LOYAL CUSTOMER"
14485,39,1,165.75,3,5,5,355,"LOYAL CUSTOMER"
14552,152,1,165.07,2,5,5,255,"LOYAL CUSTOMER"
18042,54,1,165.05,3,5,5,355,"LOYAL CUSTOMER"
13470,100,2,165.00,2,3,5,235,OTHERS
15316,327,1,165.00,1,4,5,145,"LOYAL CUSTOMER"
15904,9,1,164.68,5,5,5,555,CHAMPIONS
17535,281,1,164.40,1,4,5,145,"LOYAL CUSTOMER"
13603,27,1,164.34,4,5,5,455,CHAMPIONS
12920,18,1,164.23,4,5,5,455,CHAMPIONS
18200,107,1,163.80,2,5,5,255,"LOYAL CUSTOMER"
14354,6,2,163.62,5,4,5,545,CHAMPIONS
17110,166,1,163.30,2,5,5,255,"LOYAL CUSTOMER"
13223,201,2,163.20,1,3,5,135,OTHERS
16406,19,1,163.07,4,5,5,455,CHAMPIONS
15167,321,1,163.00,1,4,5,145,"LOYAL CUSTOMER"
16517,278,1,162.70,1,4,5,145,"LOYAL CUSTOMER"
15733,283,1,162.30,1,4,5,145,"LOYAL CUSTOMER"
15325,104,1,162.29,2,5,5,255,"LOYAL CUSTOMER"
16932,54,1,161.94,3,5,5,355,"LOYAL CUSTOMER"
17600,18,1,161.67,4,5,5,455,CHAMPIONS
15458,26,1,161.64,4,5,5,455,CHAMPIONS
16113,184,1,161.38,1,4,5,145,"LOYAL CUSTOMER"
14362,23,1,161.20,4,5,5,455,CHAMPIONS
14204,3,1,161.03,5,5,5,555,CHAMPIONS
14089,57,1,161.00,3,5,5,355,"LOYAL CUSTOMER"
14237,374,1,161.00,1,4,5,145,"LOYAL CUSTOMER"
13229,226,1,160.95,1,4,5,145,"LOYAL CUSTOMER"
15852,187,2,160.71,1,3,5,135,OTHERS
17344,47,1,160.57,3,5,5,355,"LOYAL CUSTOMER"
12573,228,1,160.54,1,4,5,145,"LOYAL CUSTOMER"
18203,158,1,160.42,2,5,5,255,"LOYAL CUSTOMER"
18146,141,2,160.35,2,3,5,235,OTHERS
14714,25,1,160.19,4,5,5,455,CHAMPIONS
12966,10,1,160.18,5,5,5,555,CHAMPIONS
13420,150,2,159.85,2,3,5,235,OTHERS
16213,79,1,159.00,2,5,5,255,"LOYAL CUSTOMER"
18224,264,1,158.95,1,4,5,145,"LOYAL CUSTOMER"
13937,170,1,158.85,2,5,5,255,"LOYAL CUSTOMER"
17165,285,1,158.68,1,4,5,145,"LOYAL CUSTOMER"
15160,358,1,158.16,1,4,5,145,"LOYAL CUSTOMER"
15348,73,1,158.04,2,5,5,255,"LOYAL CUSTOMER"
15988,20,1,158.03,4,5,5,455,CHAMPIONS
17556,206,1,157.90,1,4,5,145,"LOYAL CUSTOMER"
14799,52,1,157.70,3,5,5,355,"LOYAL CUSTOMER"
14148,234,1,157.20,1,4,5,145,"LOYAL CUSTOMER"
17128,335,1,157.09,1,4,5,145,"LOYAL CUSTOMER"
14585,51,1,157.05,3,5,5,355,"LOYAL CUSTOMER"
17118,318,1,157.02,1,4,5,145,"LOYAL CUSTOMER"
15007,160,1,156.91,2,5,5,255,"LOYAL CUSTOMER"
14406,120,1,156.75,2,5,5,255,"LOYAL CUSTOMER"
15438,132,1,156.58,2,5,5,255,"LOYAL CUSTOMER"
15263,107,1,156.51,2,5,5,255,"LOYAL CUSTOMER"
13898,326,1,155.93,1,4,5,145,"LOYAL CUSTOMER"
17871,205,1,155.90,1,4,5,145,"LOYAL CUSTOMER"
17899,160,1,155.80,2,5,5,255,"LOYAL CUSTOMER"
14813,370,2,155.43,1,3,5,135,OTHERS
17832,50,1,155.37,3,5,5,355,"LOYAL CUSTOMER"
12738,373,1,155.35,1,4,5,145,"LOYAL CUSTOMER"
16720,27,1,155.24,4,5,5,455,CHAMPIONS
15447,331,1,155.17,1,4,5,145,"LOYAL CUSTOMER"
13809,306,1,155.05,1,4,5,145,"LOYAL CUSTOMER"
14368,320,1,155.00,1,4,5,145,"LOYAL CUSTOMER"
14046,285,1,154.99,1,4,5,145,"LOYAL CUSTOMER"
17698,261,1,154.95,1,4,5,145,"LOYAL CUSTOMER"
15740,50,1,154.88,3,5,5,355,"LOYAL CUSTOMER"
17026,186,2,154.83,1,3,5,135,OTHERS
15226,311,1,154.41,1,4,5,145,"LOYAL CUSTOMER"
17517,309,1,153.94,1,4,5,145,"LOYAL CUSTOMER"
17286,22,1,153.92,4,5,5,455,CHAMPIONS
16351,333,1,153.90,1,4,5,145,"LOYAL CUSTOMER"
12602,59,1,153.12,3,5,5,355,"LOYAL CUSTOMER"
17714,321,1,153.00,1,4,5,145,"LOYAL CUSTOMER"
16248,62,1,152.94,3,5,5,355,"LOYAL CUSTOMER"
17984,146,1,152.68,2,5,5,255,"LOYAL CUSTOMER"
18138,296,1,152.65,1,4,5,145,"LOYAL CUSTOMER"
14066,267,1,152.55,1,4,5,145,"LOYAL CUSTOMER"
17707,186,2,152.40,1,3,5,135,OTHERS
13514,74,1,152.20,2,5,5,255,"LOYAL CUSTOMER"
14039,34,1,152.20,3,5,5,355,"LOYAL CUSTOMER"
17898,86,2,152.06,2,3,5,235,OTHERS
16617,236,1,151.85,1,4,5,145,"LOYAL CUSTOMER"
16412,54,1,151.83,3,5,5,355,"LOYAL CUSTOMER"
14208,95,1,151.74,2,5,5,255,"LOYAL CUSTOMER"
13462,253,1,151.50,1,4,5,145,"LOYAL CUSTOMER"
16461,178,1,151.42,2,5,5,255,"LOYAL CUSTOMER"
13697,39,1,151.30,3,5,5,355,"LOYAL CUSTOMER"
16337,37,1,151.05,3,5,5,355,"LOYAL CUSTOMER"
14073,33,1,151.04,3,5,5,355,"LOYAL CUSTOMER"
15717,235,1,150.30,1,4,5,145,"LOYAL CUSTOMER"
17234,183,1,149.89,1,4,5,145,"LOYAL CUSTOMER"
15869,278,2,149.64,1,3,5,135,OTHERS
17946,234,2,149.58,1,3,5,135,OTHERS
18262,141,1,149.48,2,5,5,255,"LOYAL CUSTOMER"
15748,41,1,149.31,3,5,5,355,"LOYAL CUSTOMER"
15435,23,1,149.29,4,5,5,455,CHAMPIONS
13003,106,3,149.05,2,2,5,225,"AT RISK"
17549,24,2,148.86,4,4,5,445,CHAMPIONS
15526,34,2,148.44,3,3,5,335,OTHERS
17859,305,1,148.21,1,4,5,145,"LOYAL CUSTOMER"
14968,31,1,147.59,4,5,5,455,CHAMPIONS
14098,37,1,147.35,3,5,5,355,"LOYAL CUSTOMER"
14037,177,2,147.20,2,3,5,235,OTHERS
12864,139,1,147.12,2,5,5,255,"LOYAL CUSTOMER"
15503,363,1,147.09,1,4,5,145,"LOYAL CUSTOMER"
17030,64,1,146.87,3,5,5,355,"LOYAL CUSTOMER"
14238,327,1,146.85,1,4,5,145,"LOYAL CUSTOMER"
16893,367,1,145.93,1,4,5,145,"LOYAL CUSTOMER"
12565,289,1,145.92,1,4,5,145,"LOYAL CUSTOMER"
17935,139,2,145.79,2,3,5,235,OTHERS
13866,75,1,145.67,2,5,5,255,"LOYAL CUSTOMER"
15937,65,1,145.35,3,5,5,355,"LOYAL CUSTOMER"
16598,286,1,145.05,1,4,5,145,"LOYAL CUSTOMER"
17524,362,1,145.00,1,4,5,145,"LOYAL CUSTOMER"
16852,11,2,144.91,5,4,5,545,CHAMPIONS
12974,198,1,144.80,1,4,5,145,"LOYAL CUSTOMER"
14109,73,1,144.20,2,5,5,255,"LOYAL CUSTOMER"
12587,8,1,144.00,5,5,5,555,CHAMPIONS
17186,47,2,144.00,3,3,5,335,OTHERS
17578,219,1,143.46,1,4,5,145,"LOYAL CUSTOMER"
15705,202,1,143.10,1,4,5,145,"LOYAL CUSTOMER"
13299,269,1,142.50,1,4,5,145,"LOYAL CUSTOMER"
16287,170,1,142.50,2,5,5,255,"LOYAL CUSTOMER"
13584,307,1,142.40,1,4,5,145,"LOYAL CUSTOMER"
14386,297,1,142.40,1,4,5,145,"LOYAL CUSTOMER"
13561,216,1,141.86,1,4,5,145,"LOYAL CUSTOMER"
14041,267,1,141.41,1,4,5,145,"LOYAL CUSTOMER"
15388,271,1,140.54,1,4,5,145,"LOYAL CUSTOMER"
13483,66,1,140.34,3,5,5,355,"LOYAL CUSTOMER"
14494,26,1,139.56,4,5,5,455,CHAMPIONS
17718,233,1,139.35,1,4,5,145,"LOYAL CUSTOMER"
16483,193,1,139.35,1,4,5,145,"LOYAL CUSTOMER"
14772,113,1,139.26,2,5,5,255,"LOYAL CUSTOMER"
18209,29,1,139.10,4,5,5,455,CHAMPIONS
15135,240,1,139.05,1,4,5,145,"LOYAL CUSTOMER"
13273,114,1,138.98,2,5,5,255,"LOYAL CUSTOMER"
12902,265,1,138.68,1,4,5,145,"LOYAL CUSTOMER"
14581,17,1,138.60,4,5,5,455,CHAMPIONS
17122,120,1,138.32,2,5,5,255,"LOYAL CUSTOMER"
13716,270,1,138.28,1,4,5,145,"LOYAL CUSTOMER"
15663,107,1,138.14,2,5,5,255,"LOYAL CUSTOMER"
12512,67,2,138.03,3,3,5,335,OTHERS
16050,174,1,137.90,2,5,5,255,"LOYAL CUSTOMER"
13279,79,1,137.75,2,5,5,255,"LOYAL CUSTOMER"
17709,170,1,137.45,2,5,5,255,"LOYAL CUSTOMER"
15836,51,1,137.37,3,5,5,355,"LOYAL CUSTOMER"
14483,282,1,137.10,1,4,5,145,"LOYAL CUSTOMER"
17468,11,2,137.00,5,4,5,545,CHAMPIONS
15691,253,1,136.80,1,4,5,145,"LOYAL CUSTOMER"
14247,279,1,136.77,1,4,5,145,"LOYAL CUSTOMER"
17972,242,1,136.04,1,4,5,145,"LOYAL CUSTOMER"
16462,74,3,136.00,2,2,5,225,"AT RISK"
12968,113,1,135.95,2,5,5,255,"LOYAL CUSTOMER"
15042,200,1,135.93,1,4,5,145,"LOYAL CUSTOMER"
14889,337,1,135.90,1,4,5,145,"LOYAL CUSTOMER"
15419,25,1,135.86,4,5,5,455,CHAMPIONS
16114,171,1,135.75,2,5,5,255,"LOYAL CUSTOMER"
15174,323,1,135.75,1,4,5,145,"LOYAL CUSTOMER"
16665,363,1,135.40,1,4,5,145,"LOYAL CUSTOMER"
15276,67,1,135.31,3,5,5,355,"LOYAL CUSTOMER"
12851,97,1,135.18,2,5,5,255,"LOYAL CUSTOMER"
13364,72,1,134.96,2,5,5,255,"LOYAL CUSTOMER"
16055,221,1,134.80,1,4,5,145,"LOYAL CUSTOMER"
14340,219,1,134.70,1,4,5,145,"LOYAL CUSTOMER"
15562,352,1,134.55,1,4,5,145,"LOYAL CUSTOMER"
14174,34,1,134.46,3,5,5,355,"LOYAL CUSTOMER"
12837,174,1,134.10,2,5,5,255,"LOYAL CUSTOMER"
14280,197,1,134.04,1,4,5,145,"LOYAL CUSTOMER"
16424,192,1,133.56,1,4,5,145,"LOYAL CUSTOMER"
14349,11,1,133.50,5,5,5,555,CHAMPIONS
12445,23,1,133.40,4,5,5,455,CHAMPIONS
17881,305,1,133.35,1,4,5,145,"LOYAL CUSTOMER"
15709,284,1,133.25,1,4,5,145,"LOYAL CUSTOMER"
17647,66,1,133.06,3,5,5,355,"LOYAL CUSTOMER"
17785,54,1,131.94,3,5,5,355,"LOYAL CUSTOMER"
14438,307,1,131.90,1,4,5,145,"LOYAL CUSTOMER"
17297,18,1,131.78,4,5,5,455,CHAMPIONS
17455,204,1,131.70,1,4,5,145,"LOYAL CUSTOMER"
14795,167,1,131.45,2,5,5,255,"LOYAL CUSTOMER"
15844,47,1,130.74,3,5,5,355,"LOYAL CUSTOMER"
16679,367,1,129.75,1,4,5,145,"LOYAL CUSTOMER"
16611,187,1,129.49,1,4,5,145,"LOYAL CUSTOMER"
16623,246,1,129.45,1,4,5,145,"LOYAL CUSTOMER"
16828,94,2,128.50,2,3,5,235,OTHERS
15543,289,1,127.86,1,4,5,145,"LOYAL CUSTOMER"
17359,12,1,127.86,5,5,5,555,CHAMPIONS
13781,251,1,127.84,1,4,5,145,"LOYAL CUSTOMER"
15578,163,1,127.10,2,5,5,255,"LOYAL CUSTOMER"
15923,373,1,127.08,1,4,5,145,"LOYAL CUSTOMER"
14962,271,1,126.70,1,4,5,145,"LOYAL CUSTOMER"
16414,22,2,126.25,4,4,5,445,CHAMPIONS
15463,30,1,126.14,4,5,5,455,CHAMPIONS
16988,6,1,126.12,5,5,5,555,CHAMPIONS
12814,102,1,125.92,2,5,5,255,"LOYAL CUSTOMER"
13522,31,1,125.80,4,5,5,455,CHAMPIONS
14861,53,1,125.79,3,5,5,355,"LOYAL CUSTOMER"
14890,254,1,125.65,1,4,5,145,"LOYAL CUSTOMER"
15017,34,1,125.58,3,5,5,355,"LOYAL CUSTOMER"
12531,15,1,125.22,4,5,5,455,CHAMPIONS
17148,52,1,124.88,3,5,5,355,"LOYAL CUSTOMER"
16849,187,1,124.57,1,4,5,145,"LOYAL CUSTOMER"
16569,4,1,124.20,5,5,5,555,CHAMPIONS
14495,51,2,123.80,3,3,5,335,OTHERS
16658,369,1,123.24,1,4,5,145,"LOYAL CUSTOMER"
15917,248,1,123.10,1,4,5,145,"LOYAL CUSTOMER"
17967,372,1,123.07,1,4,5,145,"LOYAL CUSTOMER"
13519,79,1,122.75,2,5,5,255,"LOYAL CUSTOMER"
13876,64,1,122.70,3,5,5,355,"LOYAL CUSTOMER"
14413,363,1,122.70,1,4,5,145,"LOYAL CUSTOMER"
13638,16,1,122.64,4,5,5,455,CHAMPIONS
14165,276,1,122.54,1,4,5,145,"LOYAL CUSTOMER"
14076,130,1,122.47,2,5,5,255,"LOYAL CUSTOMER"
16073,298,1,122.40,1,4,5,145,"LOYAL CUSTOMER"
18018,109,2,122.14,2,3,5,235,OTHERS
13244,93,1,121.74,2,5,5,255,"LOYAL CUSTOMER"
13182,46,1,121.18,3,5,5,355,"LOYAL CUSTOMER"
15049,274,1,121.17,1,4,5,145,"LOYAL CUSTOMER"
15512,156,2,121.00,2,3,5,235,OTHERS
13002,319,1,120.95,1,4,5,145,"LOYAL CUSTOMER"
17446,177,2,120.90,2,3,5,235,OTHERS
18015,5,1,120.03,5,5,5,555,CHAMPIONS
14259,142,1,120.00,2,5,5,255,"LOYAL CUSTOMER"
14314,107,1,120.00,2,5,5,255,"LOYAL CUSTOMER"
14453,191,1,119.93,1,4,5,145,"LOYAL CUSTOMER"
16542,54,1,119.62,3,5,5,355,"LOYAL CUSTOMER"
15266,339,1,119.30,1,4,5,145,"LOYAL CUSTOMER"
16666,20,1,118.98,4,5,5,455,CHAMPIONS
15843,304,1,118.95,1,4,5,145,"LOYAL CUSTOMER"
17079,79,1,118.80,2,5,5,255,"LOYAL CUSTOMER"
14155,267,1,118.75,1,4,5,145,"LOYAL CUSTOMER"
13581,310,1,118.00,1,4,5,145,"LOYAL CUSTOMER"
13193,62,1,117.88,3,5,5,355,"LOYAL CUSTOMER"
12929,312,1,117.85,1,4,5,145,"LOYAL CUSTOMER"
17654,278,1,117.55,1,4,5,145,"LOYAL CUSTOMER"
16959,88,1,117.35,2,5,5,255,"LOYAL CUSTOMER"
13877,87,1,117.24,2,5,5,255,"LOYAL CUSTOMER"
17117,289,1,116.20,1,4,5,145,"LOYAL CUSTOMER"
17601,240,1,116.01,1,4,5,145,"LOYAL CUSTOMER"
13170,27,1,116.01,4,5,5,455,CHAMPIONS
14143,134,1,115.80,2,5,5,255,"LOYAL CUSTOMER"
15350,374,1,115.65,1,4,5,145,"LOYAL CUSTOMER"
13067,83,1,115.46,2,5,5,255,"LOYAL CUSTOMER"
18027,99,1,115.31,2,5,5,255,"LOYAL CUSTOMER"
14972,129,1,114.77,2,5,5,255,"LOYAL CUSTOMER"
13188,12,1,114.60,5,5,5,555,CHAMPIONS
16247,171,1,114.56,2,5,5,255,"LOYAL CUSTOMER"
14632,263,1,114.56,1,4,5,145,"LOYAL CUSTOMER"
14974,38,1,114.39,3,5,5,355,"LOYAL CUSTOMER"
17852,12,2,114.34,5,4,5,545,CHAMPIONS
17219,32,1,114.23,4,5,5,455,CHAMPIONS
14652,78,1,114.18,2,5,5,255,"LOYAL CUSTOMER"
12938,26,1,114.14,4,5,5,455,CHAMPIONS
14582,41,1,114.11,3,5,5,355,"LOYAL CUSTOMER"
12651,335,1,114.00,1,4,5,145,"LOYAL CUSTOMER"
14457,311,1,113.64,1,4,5,145,"LOYAL CUSTOMER"
15445,265,1,113.50,1,4,5,145,"LOYAL CUSTOMER"
17217,235,1,113.50,1,4,5,145,"LOYAL CUSTOMER"
18105,38,1,113.48,3,5,5,355,"LOYAL CUSTOMER"
16913,291,1,113.44,1,4,5,145,"LOYAL CUSTOMER"
15280,173,1,113.12,2,5,5,255,"LOYAL CUSTOMER"
14689,209,1,112.80,1,4,5,145,"LOYAL CUSTOMER"
13161,314,1,112.75,1,4,5,145,"LOYAL CUSTOMER"
16697,242,1,112.75,1,4,5,145,"LOYAL CUSTOMER"
13807,368,1,112.60,1,4,5,145,"LOYAL CUSTOMER"
18129,244,1,112.55,1,4,5,145,"LOYAL CUSTOMER"
15610,52,1,112.46,3,5,5,355,"LOYAL CUSTOMER"
17038,31,1,112.40,4,5,5,455,CHAMPIONS
14271,226,1,112.32,1,4,5,145,"LOYAL CUSTOMER"
17893,226,1,112.25,1,4,5,145,"LOYAL CUSTOMER"
17900,191,2,112.20,1,3,5,135,OTHERS
12756,87,1,112.08,2,5,5,255,"LOYAL CUSTOMER"
17274,36,1,111.98,3,5,5,355,"LOYAL CUSTOMER"
17957,67,1,111.68,3,5,5,355,"LOYAL CUSTOMER"
17887,130,1,111.35,2,5,5,255,"LOYAL CUSTOMER"
18120,215,1,111.15,1,4,5,145,"LOYAL CUSTOMER"
13508,244,1,110.97,1,4,5,145,"LOYAL CUSTOMER"
13144,333,1,110.95,1,4,5,145,"LOYAL CUSTOMER"
15537,164,1,110.92,2,5,5,255,"LOYAL CUSTOMER"
15853,52,1,110.80,3,5,5,355,"LOYAL CUSTOMER"
17349,180,1,110.75,1,4,5,145,"LOYAL CUSTOMER"
16963,188,1,110.55,1,4,5,145,"LOYAL CUSTOMER"
14641,22,1,110.46,4,5,5,455,CHAMPIONS
12734,353,1,110.40,1,4,5,145,"LOYAL CUSTOMER"
16792,283,2,110.38,1,3,5,135,OTHERS
18277,59,1,110.38,3,5,5,355,"LOYAL CUSTOMER"
17901,30,1,110.38,4,5,5,455,CHAMPIONS
